customer_id,gender,age,city,region,signup_date,preferred_device,loyalty_tier,email_opt_in,income_band,total_leads,converted_leads,avg_lead_score,total_acquisition_cost,total_sessions,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,avg_engagement_score,total_orders,total_revenue,total_units,total_returned,last_order_date,LCR,CPA,AOV,return_rate,CLV_proxy,recency_days,RFM_Tier,Segment,Segment_Name
C101853,male,40.0,Benin City,south south,2024-01-18,desktop,bronze,False,Lower-Middle,1.0,0.0,38.0,18.85,7,7.0,193.28571428571428,3,1,1.4142857142857144,2.0,65.53,8.0,0.0,2025-10-03,0.0,,32.765,0.0,65.53,89.0,Champions,1,Core Buyers
C101854,female,38.0,Benin City,south south,2024-10-24,desktop,gold,True,High,4.0,3.0,65.25,52.150000000000006,11,4.909090909090909,224.1818181818182,2,2,1.1272727272727272,2.0,65.79,6.0,0.0,2025-01-19,0.75,17.383333333333336,32.895,0.0,65.79,346.0,At Risk,1,Core Buyers
C101855,male,32.0,Benin City,south south,2024-09-14,mobile,bronze,True,Middle,1.0,0.0,31.0,16.03,11,5.090909090909091,216.45454545454547,4,2,1.5090909090909093,2.0,92.74,4.0,0.0,2025-10-07,0.0,,46.37,0.0,92.74,85.0,Champions,0,Engaged Browsers
C101856,female,40.0,Lagos,south west,2024-02-07,mobile,bronze,True,Lower-Middle,3.0,2.0,34.333333333333336,23.450000000000003,7,5.428571428571429,260.0,3,1,1.542857142857143,1.0,36.53,4.0,0.0,2024-09-14,0.6666666666666666,11.725,36.53,0.0,36.53,473.0,At Risk,2,Dormant / At Risk
C101857,male,36.0,Lagos,south west,2024-12-02,mobile,bronze,True,Middle,1.0,0.0,14.0,19.49,9,6.333333333333333,303.625,3,2,1.7444444444444445,2.0,164.70999999999998,7.0,0.0,2025-11-21,0.0,,82.35499999999999,0.0,164.70999999999998,40.0,Champions,1,Core Buyers
C101858,female,31.0,Abuja,north central,2025-11-16,mobile,silver,False,Middle,4.0,1.0,39.5,54.14,10,5.2,279.9,3,2,1.52,0.0,0.0,0.0,0.0,,0.25,54.14,,,0.0,,No Orders,0,Engaged Browsers
C101859,male,30.0,Jos,north central,2024-01-28,tablet,silver,True,Lower-Middle,2.0,1.0,44.0,27.65,10,6.3,242.4,2,0,0.93,4.0,154.14,11.0,0.0,2025-08-15,0.5,27.65,38.535,0.0,154.14,138.0,Average,1,Core Buyers
C101860,non-binary,27.0,Ibadan,south west,2024-10-30,mobile,bronze,False,Low,3.0,0.0,27.666666666666668,39.120000000000005,7,4.285714285714286,254.57142857142856,4,2,2.142857142857143,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101861,female,36.0,Benin City,south south,2024-06-06,mobile,bronze,False,Lower-Middle,6.0,1.0,28.333333333333332,85.28,7,5.571428571428571,242.57142857142856,5,2,2.557142857142857,2.0,112.77,6.0,0.0,2025-07-09,0.1666666666666666,85.28,56.385,0.0,112.77,175.0,At Risk,0,Engaged Browsers
C101862,female,31.0,Calabar,south south,2024-05-01,mobile,silver,False,Low,2.0,1.0,47.0,32.46,6,6.833333333333333,186.6,2,0,0.85,0.0,0.0,0.0,0.0,,0.5,32.46,,,0.0,,No Orders,2,Dormant / At Risk
C101863,female,43.0,Lagos,south west,2025-09-20,mobile,bronze,False,Low,2.0,0.0,19.5,12.71,5,6.4,178.0,2,1,1.84,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101864,female,30.0,Lagos,south west,2025-03-16,mobile,gold,True,Upper-Middle,4.0,2.0,49.75,70.48,12,5.916666666666667,216.08333333333337,6,1,1.5083333333333335,3.0,87.49,5.0,0.0,2025-09-21,0.5,35.24,29.16333333333333,0.0,87.49,101.0,Average,0,Engaged Browsers
C101865,male,25.0,Abuja,north central,2024-02-11,phone,bronze,True,Middle,4.0,0.0,18.5,71.83,10,4.7,258.8,2,1,0.8699999999999999,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101866,female,18.0,Jos,north central,2025-06-17,mobile,silver,True,Low,1.0,0.0,35.0,11.15,8,5.5,279.375,5,2,2.175,1.0,84.13,4.0,0.0,2025-06-21,0.0,,84.13,0.0,84.13,193.0,At Risk,0,Engaged Browsers
C101867,male,40.0,Kano,north west,2024-01-26,mobile,silver,False,Low,2.0,0.0,22.5,28.18,11,6.0,157.72727272727272,5,3,2.1454545454545455,2.0,65.95,4.0,0.0,2025-07-16,0.0,,32.975,0.0,65.95,168.0,Average,0,Engaged Browsers
C101868,male,55.0,Lagos,south west,2024-11-29,mobile,platinum,True,Upper-Middle,3.0,1.0,67.33333333333333,54.83,8,5.625,130.625,3,2,1.8125,4.0,69.11,11.0,0.0,2025-10-24,0.3333333333333333,54.83,17.2775,0.0,69.11,68.0,Champions,1,Core Buyers
C101869,female,33.0,Lagos,south west,2025-09-06,desktop,bronze,True,Lower-Middle,1.0,0.0,50.0,6.03,9,5.555555555555555,274.1111111111111,1,0,0.4444444444444444,1.0,29.88,3.0,0.0,2025-09-11,0.0,,29.88,0.0,29.88,111.0,Average,2,Dormant / At Risk
C101870,non-binary,18.0,Lagos,south west,2024-05-29,mobile,bronze,True,Lower-Middle,3.0,2.0,29.0,37.45,7,6.285714285714286,224.57142857142856,3,1,1.7714285714285716,0.0,0.0,0.0,0.0,,0.6666666666666666,18.725,,,0.0,,No Orders,2,Dormant / At Risk
C101871,non-binary,41.0,Jos,north central,2024-07-26,tablet,gold,False,Upper-Middle,1.0,1.0,39.0,15.16,8,5.375,195.75,4,4,2.4125,2.0,104.5,7.0,0.0,2025-12-08,1.0,15.16,52.25,0.0,104.5,23.0,Champions,0,Engaged Browsers
C101872,male,27.0,Port Harcourt,south south,2024-11-07,mobile,bronze,True,Middle,2.0,1.0,49.5,22.09,7,4.714285714285714,180.42857142857144,3,1,1.3285714285714287,0.0,0.0,0.0,0.0,,0.5,22.09,,,0.0,,No Orders,2,Dormant / At Risk
C101873,male,39.0,Enugu,south east,2025-10-10,desktop,bronze,True,Upper-Middle,0.0,0.0,,0.0,6,5.5,266.8333333333333,5,3,3.716666666666667,1.0,12.25,1.0,0.0,2025-12-25,,,12.25,0.0,12.25,6.0,Average,0,Engaged Browsers
C101874,female,36.0,Enugu,south east,2024-11-12,mobile,gold,True,Upper-Middle,2.0,1.0,53.0,15.22,8,5.5,221.0,4,2,2.05,4.0,211.62,17.0,0.0,2025-11-30,0.5,15.22,52.905,0.0,211.62,31.0,Champions,1,Core Buyers
C101875,male,39.0,Calabar,south south,2024-02-25,desktop,silver,True,Middle,2.0,1.0,42.5,20.35,9,5.444444444444445,168.125,4,2,1.8777777777777775,1.0,126.3,5.0,0.0,2025-02-02,0.5,20.35,126.3,0.0,126.3,332.0,At Risk,0,Engaged Browsers
C101876,female,34.0,Benin City,south south,2025-09-11,mobile,bronze,True,Lower-Middle,5.0,3.0,28.0,76.56,14,5.5,229.71428571428572,7,6,2.4071428571428575,0.0,0.0,0.0,0.0,,0.6,25.52,,,0.0,,No Orders,0,Engaged Browsers
C101877,female,31.0,Abuja,north central,2024-06-17,mobile,gold,True,Low,1.0,1.0,58.0,19.4,5,4.4,213.6,2,2,2.44,4.0,164.07,10.0,0.0,2025-07-23,1.0,19.4,41.0175,0.0,164.07,161.0,Average,1,Core Buyers
C101878,female,42.0,Ibadan,south west,2025-07-10,mobile,silver,True,Upper-Middle,5.0,2.0,55.6,44.64,5,3.6,210.4,2,0,0.96,0.0,0.0,0.0,0.0,,0.4,22.32,,,0.0,,No Orders,2,Dormant / At Risk
C101879,female,30.0,Jos,north central,2024-06-30,desktop,silver,True,Upper-Middle,0.0,0.0,,0.0,6,5.333333333333333,232.0,2,1,1.5333333333333332,2.0,196.26,12.0,1.0,2025-03-13,,,98.13,0.5,196.26,293.0,At Risk,1,Core Buyers
C101880,male,43.0,Calabar,south south,2024-03-07,mobile,bronze,False,Lower-Middle,5.0,3.0,29.8,41.28,10,5.3,276.9,2,1,0.73,3.0,119.55,8.0,0.0,2025-12-12,0.6,13.76,39.85,0.0,119.55,19.0,Champions,1,Core Buyers
C101881,female,28.0,Port Harcourt,south south,2024-09-15,desktop,silver,True,Low,1.0,1.0,46.0,7.33,6,5.833333333333333,219.33333333333337,3,0,1.5833333333333333,5.0,265.32,17.0,1.0,2025-12-13,1.0,7.33,53.064,0.2,265.32,18.0,Champions,1,Core Buyers
C101882,male,34.0,Ibadan,south west,2024-09-16,desktop,bronze,True,Middle,1.0,0.0,34.0,18.72,6,5.833333333333333,222.0,4,2,2.9166666666666665,1.0,33.57,2.0,0.0,2025-03-02,0.0,,33.57,0.0,33.57,304.0,At Risk,2,Dormant / At Risk
C101883,female,26.0,Kaduna,north west,2024-11-05,mobile,gold,True,Lower-Middle,2.0,0.0,32.0,34.34,7,4.571428571428571,256.0,2,2,1.457142857142857,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101884,female,41.0,Port Harcourt,south south,2025-10-22,desktop,bronze,False,Middle,3.0,0.0,22.666666666666668,51.98,3,4.666666666666667,179.33333333333334,2,1,2.1333333333333333,1.0,61.14,3.0,0.0,2025-12-11,0.0,,61.14,0.0,61.14,20.0,Champions,2,Dormant / At Risk
C101885,female,27.0,Abuja,north central,2024-11-06,tablet,bronze,True,Middle,1.0,0.0,35.0,12.02,7,6.142857142857143,245.1428571428571,4,4,3.3285714285714287,3.0,77.31,6.0,0.0,2025-12-01,0.0,,25.77,0.0,77.31,30.0,Champions,1,Core Buyers
C101886,female,26.0,Abuja,north central,2024-05-24,mobile,bronze,True,High,2.0,0.0,48.0,31.35,13,5.076923076923077,220.30769230769232,3,2,1.123076923076923,1.0,19.85,1.0,0.0,2025-01-06,0.0,,19.85,0.0,19.85,359.0,At Risk,0,Engaged Browsers
C101887,male,41.0,Ibadan,south west,2024-10-07,desktop,silver,False,Middle,2.0,1.0,47.0,27.48,7,6.142857142857143,277.2857142857143,5,1,2.185714285714286,2.0,61.64,4.0,0.0,2025-12-28,0.5,27.48,30.82,0.0,61.64,3.0,Champions,1,Core Buyers
C101888,male,36.0,Abuja,north central,2024-03-23,mobile,silver,True,Middle,4.0,1.0,47.5,51.21,11,4.909090909090909,238.54545454545453,4,4,1.8545454545454545,2.0,103.09,4.0,0.0,2024-06-29,0.25,51.21,51.545,0.0,103.09,550.0,At Risk,0,Engaged Browsers
C101889,female,32.0,Kaduna,north west,2024-12-02,mobile,bronze,True,Lower-Middle,1.0,1.0,19.0,18.28,7,7.285714285714286,204.28571428571428,3,1,1.8714285714285712,1.0,31.23,2.0,0.0,2025-09-02,1.0,18.28,31.23,0.0,31.23,120.0,Average,2,Dormant / At Risk
C101890,female,24.0,Kano,north west,2024-02-06,mobile,silver,True,Middle,4.0,1.0,23.75,70.37,11,4.636363636363637,197.63636363636363,1,0,0.2818181818181818,1.0,166.57,7.0,0.0,2024-09-29,0.25,70.37,166.57,0.0,166.57,458.0,At Risk,2,Dormant / At Risk
C101891,female,33.0,Jos,north central,2024-09-02,desktop,gold,True,Middle,0.0,0.0,,0.0,5,5.0,252.8,1,1,1.3,3.0,163.77,11.0,1.0,2025-03-31,,,54.59,0.3333333333333333,163.77,275.0,At Risk,1,Core Buyers
C101892,female,37.0,Kaduna,north west,2024-03-12,mobile,bronze,False,Low,1.0,0.0,5.0,6.35,9,6.111111111111111,151.66666666666666,6,4,2.9444444444444446,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101893,male,39.0,Ibadan,south west,2025-03-05,mobile,bronze,False,Lower-Middle,1.0,1.0,37.0,17.75,8,5.75,187.28571428571428,1,0,0.575,1.0,69.75,3.0,0.0,2025-06-23,1.0,17.75,69.75,0.0,69.75,191.0,At Risk,2,Dormant / At Risk
C101894,male,27.0,Lagos,south west,2025-09-10,mobile,silver,False,Low,2.0,0.0,33.5,18.869999999999997,9,5.444444444444445,212.22222222222223,5,4,2.8777777777777778,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101895,female,37.0,Abuja,north central,2024-11-12,mobile,bronze,True,Low,1.0,0.0,31.0,4.72,9,4.333333333333333,160.22222222222223,0,0,-0.1222222222222222,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101896,female,18.0,Jos,north central,2025-09-26,mobile,bronze,True,Middle,2.0,2.0,35.5,31.34,10,5.9,329.5,2,1,0.8899999999999999,0.0,0.0,0.0,0.0,,1.0,15.67,,,0.0,,No Orders,2,Dormant / At Risk
C101897,male,34.0,Kano,north west,2024-08-15,mobile,gold,True,Upper-Middle,4.0,0.0,40.5,55.5,11,4.7272727272727275,252.0,2,1,1.018181818181818,2.0,89.28,5.0,1.0,2025-01-27,0.0,,44.64,0.5,89.28,338.0,At Risk,1,Core Buyers
C101898,female,25.0,Lagos,south west,2025-12-03,mobile,bronze,False,Upper-Middle,1.0,1.0,37.0,20.41,12,4.916666666666667,278.0833333333333,5,1,1.2416666666666667,0.0,0.0,0.0,0.0,,1.0,20.41,,,0.0,,No Orders,0,Engaged Browsers
C101899,female,39.0,Ibadan,south west,2024-02-14,mobile,bronze,True,Lower-Middle,4.0,0.0,31.25,61.21,9,4.444444444444445,255.22222222222223,3,2,1.3333333333333333,4.0,235.22,13.0,0.0,2025-11-28,0.0,,58.805,0.0,235.22,33.0,Champions,1,Core Buyers
C101900,female,29.0,Kaduna,north west,2024-03-11,mobile,silver,True,Middle,5.0,1.0,37.2,81.18,7,4.571428571428571,153.28571428571428,3,1,1.457142857142857,2.0,93.66,5.0,2.0,2025-02-10,0.2,81.18,46.83,1.0,93.66,324.0,At Risk,1,Core Buyers
C101901,female,53.0,Enugu,south east,2024-07-28,mobile,silver,True,Middle,2.0,0.0,37.5,24.98,11,4.454545454545454,203.0909090909091,1,0,-0.009090909090909,4.0,181.19,9.0,0.0,2025-08-27,0.0,,45.2975,0.0,181.19,126.0,Average,1,Core Buyers
C101902,female,34.0,Enugu,south east,2025-07-21,mobile,gold,True,High,3.0,3.0,55.333333333333336,46.62,9,5.0,198.44444444444449,1,0,0.3888888888888889,1.0,16.41,2.0,0.0,2025-12-16,1.0,15.54,16.41,0.0,16.41,15.0,Average,2,Dormant / At Risk
C101903,male,36.0,Jos,north central,2025-11-09,mobile,bronze,True,Lower-Middle,3.0,2.0,40.333333333333336,40.66,9,6.555555555555555,275.0,2,1,1.2111111111111112,0.0,0.0,0.0,0.0,,0.6666666666666666,20.33,,,0.0,,No Orders,2,Dormant / At Risk
C101904,male,18.0,Ibadan,south west,2025-11-20,mobile,bronze,True,Middle,1.0,0.0,36.0,20.59,13,5.846153846153846,306.0,3,2,1.2769230769230768,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101905,male,21.0,Kano,north west,2025-07-28,mobile,bronze,False,Low,2.0,0.0,5.0,20.17,8,5.714285714285714,227.25,2,0,0.75,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101906,male,42.0,Lagos,south west,2024-08-10,mobile,silver,True,Lower-Middle,0.0,0.0,,0.0,6,5.5,165.33333333333334,3,2,2.3833333333333333,1.0,22.98,1.0,0.0,2025-05-31,,,22.98,0.0,22.98,214.0,At Risk,2,Dormant / At Risk
C101907,male,27.0,Kano,north west,2024-03-02,desktop,silver,True,Lower-Middle,1.0,1.0,36.0,20.46,10,5.0,224.0,2,2,1.1,1.0,101.12,4.0,0.0,2025-01-13,1.0,20.46,101.12,0.0,101.12,352.0,At Risk,0,Engaged Browsers
C101908,non-binary,43.0,Ibadan,south west,2025-09-20,mobile,silver,True,Lower-Middle,1.0,1.0,40.0,18.1,7,5.714285714285714,255.0,5,3,3.142857142857143,0.0,0.0,0.0,0.0,,1.0,18.1,,,0.0,,No Orders,0,Engaged Browsers
C101909,female,27.0,Lagos,south west,2024-01-28,mobile,platinum,True,Lower-Middle,5.0,1.0,49.0,67.27,11,6.636363636363637,177.36363636363637,4,0,1.1181818181818182,3.0,228.69,12.0,0.0,2025-10-30,0.2,67.27,76.23,0.0,228.69,62.0,Champions,1,Core Buyers
C101910,female,38.0,Abuja,north central,2025-07-05,tablet,bronze,True,High,1.0,1.0,48.0,14.09,5,5.0,219.8,1,0,0.7,1.0,23.97,3.0,0.0,2025-09-21,1.0,14.09,23.97,0.0,23.97,101.0,Average,2,Dormant / At Risk
C101911,male,26.0,Kano,north west,2024-07-15,desktop,silver,True,Lower-Middle,4.0,0.0,41.75,54.18,3,6.0,258.6666666666667,1,0,1.2666666666666666,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101912,female,37.0,Abuja,north central,2024-02-23,mobile,silver,False,Middle,1.0,0.0,35.0,12.41,10,5.6,179.7,5,2,1.86,4.0,128.51999999999998,8.0,1.0,2025-12-24,0.0,,32.129999999999995,0.25,128.51999999999998,7.0,Champions,1,Core Buyers
C101913,female,39.0,Port Harcourt,south south,2024-01-14,mobile,bronze,True,Lower-Middle,2.0,1.0,32.5,19.62,6,6.666666666666667,233.5,2,0,1.1666666666666667,2.0,148.26999999999998,7.0,0.0,2025-01-01,0.5,19.62,74.13499999999999,0.0,148.26999999999998,364.0,At Risk,1,Core Buyers
C101914,male,41.0,Port Harcourt,south south,2025-03-13,mobile,platinum,True,Lower-Middle,0.0,0.0,,0.0,4,4.5,219.25,1,0,0.2,0.0,0.0,0.0,0.0,,,,,,0.0,,No Orders,2,Dormant / At Risk
C101915,female,26.0,Kaduna,north west,2024-02-25,mobile,silver,False,Middle,0.0,0.0,,0.0,11,5.7272727272727275,242.63636363636363,3,1,1.2090909090909092,2.0,116.32,7.0,1.0,2024-11-01,,,58.16,0.5,116.32,425.0,At Risk,1,Core Buyers
C101916,female,21.0,Lagos,south west,2025-03-06,mobile,gold,False,Middle,1.0,1.0,43.0,17.38,6,5.333333333333333,226.83333333333337,4,4,3.366666666666667,1.0,29.99,5.0,0.0,2025-10-11,1.0,17.38,29.99,0.0,29.99,81.0,Average,0,Engaged Browsers
C101917,female,38.0,Lagos,south west,2024-10-29,mobile,bronze,True,Middle,0.0,0.0,,0.0,5,4.6,176.4,1,1,0.86,0.0,0.0,0.0,0.0,,,,,,0.0,,No Orders,2,Dormant / At Risk
C101918,male,35.0,Lagos,south west,2024-02-04,desktop,bronze,True,Upper-Middle,1.0,1.0,34.0,14.06,8,5.0,192.875,2,1,1.375,1.0,71.71,3.0,0.0,2025-08-23,1.0,14.06,71.71,0.0,71.71,130.0,Average,2,Dormant / At Risk
C101919,male,39.0,Kano,north west,2025-06-09,desktop,gold,True,Middle,2.0,1.0,46.5,16.189999999999998,12,4.916666666666667,209.41666666666663,6,4,2.3249999999999997,1.0,21.41,2.0,0.0,2025-11-14,0.5,16.189999999999998,21.41,0.0,21.41,47.0,Average,0,Engaged Browsers
C101920,male,22.0,Lagos,south west,2025-03-14,mobile,bronze,True,Lower-Middle,4.0,0.0,42.75,70.22,4,5.5,293.75,1,0,0.8,1.0,28.89,1.0,0.0,2025-05-13,0.0,,28.89,0.0,28.89,232.0,At Risk,2,Dormant / At Risk
C101921,female,39.0,Benin City,south south,2025-12-16,desktop,gold,True,High,3.0,2.0,67.0,40.3,12,6.666666666666667,237.16666666666663,5,2,1.8333333333333333,0.0,0.0,0.0,0.0,,0.6666666666666666,20.15,,,0.0,,No Orders,0,Engaged Browsers
C101922,female,,Ibadan,south west,2025-07-12,mobile,bronze,True,Middle,3.0,1.0,40.0,25.65,7,6.714285714285714,292.57142857142856,2,0,1.1,0.0,0.0,0.0,0.0,,0.3333333333333333,25.65,,,0.0,,No Orders,2,Dormant / At Risk
C101923,female,23.0,Port Harcourt,south south,2025-05-13,tablet,gold,True,High,3.0,3.0,53.333333333333336,43.1,13,4.076923076923077,196.84615384615384,7,3,1.946153846153846,1.0,77.43,3.0,1.0,2025-11-01,1.0,14.366666666666667,77.43,1.0,77.43,60.0,Champions,0,Engaged Browsers
C101924,female,29.0,Port Harcourt,south south,2025-12-19,mobile,gold,True,Lower-Middle,2.0,1.0,35.0,38.05,8,5.5,180.8571428571429,2,0,0.925,0.0,0.0,0.0,0.0,,0.5,38.05,,,0.0,,No Orders,2,Dormant / At Risk
C101925,male,41.0,Ibadan,south west,2025-12-18,mobile,silver,True,Lower-Middle,1.0,1.0,34.0,26.28,7,5.714285714285714,200.28571428571428,3,0,0.8571428571428571,0.0,0.0,0.0,0.0,,1.0,26.28,,,0.0,,No Orders,2,Dormant / At Risk
C101926,female,34.0,Lagos,south west,2025-09-17,mobile,gold,False,Low,1.0,0.0,41.0,16.01,3,4.333333333333333,386.6666666666667,1,0,0.7666666666666666,1.0,44.5,3.0,0.0,2025-10-04,0.0,,44.5,0.0,44.5,88.0,Average,2,Dormant / At Risk
C101927,female,34.0,Abuja,north central,2025-08-17,mobile,gold,True,Upper-Middle,5.0,2.0,57.8,70.39,4,4.75,253.5,1,1,1.475,0.0,0.0,0.0,0.0,,0.4,35.195,,,0.0,,No Orders,2,Dormant / At Risk
C101928,non-binary,34.0,Abjua,south south,2024-06-15,mobile,gold,True,Lower-Middle,2.0,1.0,28.5,23.81,6,5.666666666666667,255.66666666666663,3,2,2.066666666666667,2.0,105.75,7.0,0.0,2025-12-17,0.5,23.81,52.875,0.0,105.75,14.0,Champions,1,Core Buyers
C101929,male,29.0,Lagos,south west,2025-04-10,desktop,gold,False,Middle,9.0,6.0,56.666666666666664,120.55,8,5.375,215.375,4,2,2.2875,0.0,0.0,0.0,0.0,,0.6666666666666666,20.091666666666665,,,0.0,,No Orders,0,Engaged Browsers
C101930,male,44.0,Ibadan,south west,2024-09-26,mobile,silver,True,Middle,4.0,1.0,45.5,67.99000000000001,6,5.833333333333333,187.83333333333337,2,1,1.4166666666666667,2.0,124.46,6.0,0.0,2025-07-30,0.25,67.99000000000001,62.23,0.0,124.46,154.0,Average,1,Core Buyers
C101931,female,33.0,Abuja,north central,2025-08-23,mobile,silver,True,Low,2.0,0.0,21.5,33.260000000000005,6,3.3333333333333335,213.0,1,1,1.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101932,male,20.0,Lagos,north cntrl,2025-09-11,tablet,bronze,False,High,1.0,0.0,49.0,8.66,12,4.583333333333333,239.58333333333337,4,0,0.7083333333333334,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101933,male,20.0,Lagos,south west,2024-01-24,desktop,bronze,True,Low,0.0,0.0,,0.0,7,7.857142857142857,188.71428571428572,5,2,3.0714285714285716,2.0,41.46,5.0,0.0,2025-05-20,,,20.73,0.0,41.46,225.0,At Risk,0,Engaged Browsers
C101934,female,28.0,Abuja,north central,2024-12-10,mobile,silver,False,Middle,0.0,0.0,,0.0,10,5.2,221.9,1,1,0.72,2.0,85.46000000000001,5.0,0.0,2025-10-21,,,42.73,0.0,85.46000000000001,71.0,Champions,1,Core Buyers
C101935,female,30.0,Kano,north west,2024-12-11,desktop,bronze,True,Middle,2.0,0.0,30.5,29.4,4,4.0,153.75,0,0,-0.35,1.0,28.26,3.0,1.0,2025-06-16,0.0,,28.26,1.0,28.26,198.0,At Risk,2,Dormant / At Risk
C101936,male,39.0,Enugu,south east,2025-09-13,mobile,gold,False,Middle,2.0,1.0,37.5,12.28,11,5.909090909090909,189.27272727272728,5,3,2.136363636363636,0.0,0.0,0.0,0.0,,0.5,12.28,,,0.0,,No Orders,0,Engaged Browsers
C101937,male,18.0,Ibadan,south west,2025-11-10,desktop,silver,True,Low,2.0,2.0,24.0,29.25,6,5.833333333333333,206.66666666666663,2,0,1.25,0.0,0.0,0.0,0.0,,1.0,14.625,,,0.0,,No Orders,2,Dormant / At Risk
C101938,female,40.0,Lagos,south west,2024-03-10,mobile,silver,True,Middle,2.0,2.0,60.5,23.23,12,5.416666666666667,214.25,5,2,1.625,1.0,110.21,4.0,0.0,2024-12-25,1.0,11.615,110.21,0.0,110.21,371.0,At Risk,0,Engaged Browsers
C101939,female,43.0,Benin City,south south,2024-04-30,desktop,gold,True,High,2.0,1.0,51.5,32.8,4,4.25,198.25,2,0,0.925,7.0,314.66999999999996,15.0,0.0,2025-10-16,0.5,32.8,44.952857142857134,0.0,314.66999999999996,76.0,Champions,1,Core Buyers
C101940,non-binary,99.0,Jos,north central,2024-08-23,mobile,bronze,False,Middle,4.0,0.0,27.0,26.63,10,5.5,232.2,6,2,2.25,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101941,male,44.0,Lagos,south west,2025-08-11,mobile,bronze,True,Lower-Middle,1.0,0.0,50.0,13.04,10,6.0,209.2,3,2,1.6,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101942,male,27.0,Port Harcourt,south south,2024-10-18,desktop,platinum,True,Low,2.0,2.0,54.5,17.61,7,6.0,193.8571428571429,2,3,2.1714285714285713,1.0,11.8,1.0,0.0,2025-06-02,1.0,8.805,11.8,0.0,11.8,212.0,At Risk,2,Dormant / At Risk
C101943,female,32.0,Lagos,south west,2025-02-27,mobile,gold,False,Middle,3.0,0.0,33.333333333333336,46.629999999999995,5,6.6,236.4,4,3,3.66,2.0,77.87,4.0,0.0,2025-12-24,0.0,,38.935,0.0,77.87,7.0,Champions,1,Core Buyers
C101944,female,29.0,Benin City,south south,2025-04-11,mobile,silver,False,Middle,1.0,1.0,37.0,8.6,10,5.1,278.7,4,3,1.7099999999999995,0.0,0.0,0.0,0.0,,1.0,8.6,,,0.0,,No Orders,0,Engaged Browsers
C101945,male,47.0,Lagos,south west,2025-03-20,mobile,bronze,True,Middle,2.0,0.0,43.0,16.5,6,5.833333333333333,242.16666666666663,3,3,2.5833333333333335,1.0,101.75,4.0,0.0,2025-07-22,0.0,,101.75,0.0,101.75,162.0,Average,0,Engaged Browsers
C101946,male,43.0,Calabar,south south,2025-04-04,mobile,silver,False,Lower-Middle,2.0,1.0,17.5,29.54,10,5.6,236.9,3,1,1.36,2.0,51.23,3.0,0.0,2025-11-13,0.5,29.54,25.615,0.0,51.23,48.0,Average,1,Core Buyers
C101947,male,43.0,Port Harcourt,south south,2024-08-23,mobile,platinum,True,Middle,1.0,0.0,41.0,7.77,13,5.6923076923076925,239.07692307692307,6,2,1.5692307692307692,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101948,male,23.0,Kano,north west,2025-07-24,mobile,bronze,False,High,1.0,0.0,42.0,16.46,3,4.666666666666667,249.33333333333337,1,0,0.7999999999999999,1.0,79.72,4.0,0.0,2025-12-31,0.0,,79.72,0.0,79.72,0.0,Champions,2,Dormant / At Risk
C101949,female,34.0,Abuja,north central,2025-04-15,desktop,gold,False,High,0.0,0.0,,0.0,14,5.5,166.85714285714286,5,2,1.4785714285714284,0.0,0.0,0.0,0.0,,,,,,0.0,,No Orders,0,Engaged Browsers
C101950,male,23.0,Abuja,north central,2025-01-02,desktop,gold,True,Middle,1.0,0.0,32.0,8.87,9,4.555555555555555,237.77777777777777,3,2,1.2333333333333334,3.0,136.95000000000002,7.0,0.0,2025-12-12,0.0,,45.650000000000006,0.0,136.95000000000002,19.0,Champions,1,Core Buyers
C101951,male,34.0,Lagos,south west,2025-11-30,mobile,gold,False,Lower-Middle,4.0,2.0,38.5,61.75,7,4.857142857142857,1228.142857142857,2,1,1.0571428571428572,0.0,0.0,0.0,0.0,,0.5,30.875,,,0.0,,No Orders,2,Dormant / At Risk
